date,time,color,white,black,opponent,result,opening,eco,termination,time_control,time_class,user_rating,opp_rating,rating_diff,moves,plies,captures,checks,castles,promotions,pawn_moves,piece_moves,link
2026.07.15,21:24:30,white,NafsinFerdous,light_cow,light_cow,win,Ruy Lopez Opening Classical Defense,C64,NafsinFerdous won by resignation,10:00,Unknown,1531,1525,6,17,33,6,4,1,0,6,27,https://www.chess.com/game/live/171625314982
2026.07.15,21:36:21,white,NafsinFerdous,Goblinshou,Goblinshou,loss,Ruy Lopez Opening,C60,Goblinshou won by checkmate,5:00,Unknown,1253,1258,-5,30,60,13,5,2,0,15,45,https://www.chess.com/game/live/171625691554
2026.07.16,08:04:46,black,nucho,NafsinFerdous,nucho,loss,Sicilian Defense Bowdler Attack 2...e6,B20,nucho won by resignation,10:00,Unknown,1521,1546,-25,12,23,7,0,2,1,10,13,https://www.chess.com/game/live/171639574024
2026.07.16,08:06:54,white,NafsinFerdous,Tseren008,Tseren008,win,French Defense Knight Variation,C00,NafsinFerdous won by resignation,10:00,Unknown,1531,1494,37,36,71,19,5,1,1,29,42,https://www.chess.com/game/live/171639633104
2026.07.16,08:25:42,black,Ulugbekk7199,NafsinFerdous,Ulugbekk7199,win,Scotch Game 3...exd4,C45,NafsinFerdous won by resignation,10:00,Unknown,1541,1514,27,33,66,20,1,1,0,22,44,https://www.chess.com/game/live/171640030948
2026.07.16,08:35:47,black,dento88iraq88,NafsinFerdous,dento88iraq88,win,Sicilian Defense,B20,NafsinFerdous won by checkmate,5:00,Unknown,1261,1255,6,31,62,10,3,1,0,16,46,https://www.chess.com/game/live/171640152810
2026.07.16,20:10:07,white,NafsinFerdous,Cevich00n,Cevich00n,win,Ruy Lopez Opening Berlin Improved Steinitz Defense 5.d4,C66,NafsinFerdous won by resignation,5:00,Unknown,1268,1222,46,23,45,13,7,1,0,13,32,https://www.chess.com/game/live/171664854238
2026.07.16,20:14:57,black,Wolfgangerl,NafsinFerdous,Wolfgangerl,loss,Queens Gambit Declined Queens Knight Variation 3...dxc4 4.e4,D31,Wolfgangerl won by resignation,10:00,Unknown,1531,1531,0,10,19,5,1,1,0,9,10,https://www.chess.com/game/live/171665030104
2026.07.16,20:16:54,white,NafsinFerdous,MohamadKer,MohamadKer,win,Ruy Lopez Opening Classical Central Variation,C64,NafsinFerdous won by checkmate,10:00,Unknown,1541,1541,0,29,57,15,5,2,0,17,40,https://www.chess.com/game/live/171665100230
2026.07.18,12:58:16,black,krachmar9,NafsinFerdous,krachmar9,loss,Sicilian Defense Mengarini Variation,B20,krachmar9 won by resignation,5:00,Unknown,1260,1282,-22,21,41,4,0,2,0,15,26,https://www.chess.com/game/live/171738817462
2026.07.18,21:06:09,white,NafsinFerdous,DENATOM_BREST,DENATOM_BREST,loss,Ruy Lopez Opening Old Steinitz Defense 4.O O Bd7,C62,DENATOM_BREST won by resignation,10:00,Unknown,1531,1534,-3,37,73,19,7,2,0,20,53,https://www.chess.com/game/live/171757912054
2026.07.18,21:19:44,white,NafsinFerdous,Moski1994,Moski1994,win,Caro Kann Defense Exchange Variation 3...cxd5 4.Nf3 Nc6,B13,NafsinFerdous won by resignation,10:00,Unknown,1540,1519,21,38,75,19,1,2,1,20,55,https://www.chess.com/game/live/171758288504
2026.07.19,08:11:13,black,Nuukipluto,NafsinFerdous,Nuukipluto,win,Sicilian Defense Old Sicilian Variation 3.Bc4 e6,B30,NafsinFerdous won by resignation,10:00,Unknown,1549,1516,33,36,72,15,0,2,0,22,50,https://www.chess.com/game/live/171774142000
2026.07.21,19:13:13,black,madamaxim,NafsinFerdous,madamaxim,loss,Queens Pawn Opening 1...d5 2.c3,D00,madamaxim won by resignation,10:00,Unknown,1541,1574,-33,25,49,15,4,2,0,18,31,https://www.chess.com/game/live/171887811056
2026.07.21,19:18:33,white,NafsinFerdous,hanifhutabarat,hanifhutabarat,win,Scotch Game Classical Variation 5.Nxc6 bxc6,C45,NafsinFerdous won by checkmate,10:00,Unknown,1550,1533,17,25,49,11,1,2,0,16,33,https://www.chess.com/game/live/171888018872
2026.07.21,19:30:12,white,NafsinFerdous,Omarsharina23,Omarsharina23,draw,Ruy Lopez Opening,C60,Game drawn by agreement,10:00,Unknown,1550,1552,-2,15,29,4,0,2,0,11,18,https://www.chess.com/game/live/171888469390
2026.07.21,19:34:01,black,Omarsharina23,NafsinFerdous,Omarsharina23,win,Sicilian Defense Open Dragon Variation 6.Bg5 Bg7,B70,NafsinFerdous won by checkmate,10:00,Unknown,1558,1543,15,66,132,28,6,2,2,35,97,https://www.chess.com/game/live/171888617060
2026.07.22,19:59:12,black,MBbognor,NafsinFerdous,MBbognor,loss,Queens Pawn Opening Chigorin Irish Gambit,D00,MBbognor won by resignation,10:00,Unknown,1549,1547,2,17,34,11,3,1,0,10,24,https://www.chess.com/game/live/171935974832
2026.07.22,20:04:45,white,NafsinFerdous,Kalashnikev16,Kalashnikev16,win,Philidor Defense Exchange Variation...5.Nc3 Be7 6.Bd3 O O,C41,NafsinFerdous won by resignation,10:00,Unknown,1557,1533,24,17,34,8,0,2,0,9,25,https://www.chess.com/game/live/171936178572
2026.07.22,20:09:52,white,NafsinFerdous,ivanmarkos,ivanmarkos,win,Ruy Lopez Opening Berlin Improved Steinitz Defense,C66,NafsinFerdous won by resignation,10:00,Unknown,1565,1549,16,18,36,13,3,1,0,11,25,https://www.chess.com/game/live/171936366376
2026.07.22,20:13:51,black,058m,NafsinFerdous,058m,loss,Queens Pawn Opening Accelerated London System,D00,058m won by resignation,10:00,Unknown,1557,1589,-32,26,51,12,4,1,0,15,36,https://www.chess.com/game/live/171936512006
2026.07.22,20:19:49,black,Coach-Hikaru,NafsinFerdous,Coach-Hikaru,win,Van t Kruijs Opening 1...d5,A00,NafsinFerdous won by checkmate,-,Unknown,1557,2000,-443,37,74,18,5,2,1,23,51,https://www.chess.com/game/daily/188031938
2026.07.23,18:23:44,white,NafsinFerdous,Miladi7777,Miladi7777,win,Philidor Defense Exchange Variation...5.Nc3 Be7 6.Bd3 O O 7.O O,C41,NafsinFerdous won - game abandoned,10:00,Unknown,1565,1531,34,17,33,7,1,2,0,12,21,https://www.chess.com/game/live/171978499332
2026.07.23,18:48:23,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,loss,Ruy Lopez Opening Jaenisch Gambit,C63,psycho_x_adnan won by resignation,10:00,Unknown,1565,1132,433,51,102,25,9,2,0,29,73,https://www.chess.com/game/live/171979470712
2026.07.23,19:05:12,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Scandinavian Defense 2.exd5,B01,NafsinFerdous won by resignation,10:00,Unknown,1565,1132,433,24,48,17,4,1,0,16,32,https://www.chess.com/game/live/171980123506
2026.07.23,19:12:13,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,loss,Scotch Game...4.Nxd4 Nxd4 5.Qxd4 d6,C45,psycho_x_adnan won by resignation,10:00,Unknown,1565,1132,433,14,28,9,1,1,0,8,20,https://www.chess.com/game/live/171980392650
2026.07.23,19:16:53,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,loss,Alapin Sicilian Defense...3.d4 cxd4 4.cxd4 Nf6 5.Nc3,B22,psycho_x_adnan won by resignation,10:00,Unknown,1565,1132,433,47,93,19,2,2,0,26,67,https://www.chess.com/game/live/171980571520
2026.07.24,10:13:21,white,NafsinFerdous,Gizmo962,Gizmo962,loss,Four Knights Game Scotch Variation Accepted 5.Nxd4 Bc5 6.Nxc6 bxc6,C47,Gizmo962 won by checkmate,10:00,Unknown,1565,1312,253,14,28,7,3,2,0,6,22,https://www.chess.com/game/live/172004940438
2026.07.24,10:15:42,white,NafsinFerdous,Yukidaruma-san,Yukidaruma-san,loss,Giuoco Piano Game Giuoco Pianissimo Variation,C50,Yukidaruma-san won by resignation,10:00,Unknown,1565,1474,91,42,84,23,10,2,0,16,68,https://www.chess.com/game/live/172005019218
2026.07.24,10:29:20,white,NafsinFerdous,rodcourt,rodcourt,loss,London System 3...c5 4.e3 cxd4 5.exd4,D02,rodcourt won by resignation,10:00,Unknown,1565,1641,-76,13,25,8,3,0,0,8,17,https://www.chess.com/game/live/172005483390
2026.07.24,10:57:03,black,RDSH1970,NafsinFerdous,RDSH1970,win,Sicilian Defense Smith Morra Gambit Accepted,B21,NafsinFerdous won by resignation,10:00,Unknown,1573,1561,12,16,32,10,1,2,0,12,20,https://www.chess.com/game/live/172006456250
2026.07.24,17:19:06,white,NafsinFerdous,DocentSerg,DocentSerg,win,Bishops Opening,C23,NafsinFerdous won by checkmate,10:00,Unknown,1573,864,709,33,65,23,9,1,0,16,49,https://www.chess.com/game/live/172022253838
2026.07.25,08:52:04,white,NafsinFerdous,DOB8079,DOB8079,win,Owens Defense...3.Nc3 e6 4.Nf3 Bb4,B00,NafsinFerdous won by resignation,5:00,Unknown,1268,1269,-1,41,81,21,5,2,0,21,60,https://www.chess.com/game/live/172048456390
2026.07.25,09:02:35,black,hhgffffgjh,NafsinFerdous,hhgffffgjh,win,Indian Game Spielmann Indian Variation...4.Nxd4 e5 5.Nb3 d5 6.Bg2,A46,NafsinFerdous won by resignation,3:00,Unknown,1276,1281,-5,19,38,12,2,2,0,9,29,https://www.chess.com/game/live/172048779970
2026.07.25,09:05:44,white,NafsinFerdous,Jibs69007,Jibs69007,loss,Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Bd2 c6,B01,Jibs69007 won on time,3:00,Unknown,1268,1288,-20,36,72,17,4,2,0,27,45,https://www.chess.com/game/live/172048877020
2026.07.25,12:27:13,black,srijan8405,NafsinFerdous,srijan8405,loss,Queens Pawn Opening 1...d5 2.e3 c5,D00,srijan8405 won on time,1:00,Unknown,1078,1102,-24,42,83,21,12,1,0,21,62,https://www.chess.com/game/live/172055726386
2026.07.25,12:29:48,black,beefjerkysnack,NafsinFerdous,beefjerkysnack,loss,Petrovs Defense,C42,beefjerkysnack won on time,1:00,Unknown,1078,1001,77,28,55,19,10,1,0,8,47,https://www.chess.com/game/live/172055823738
2026.07.25,12:31:56,black,Floccx,NafsinFerdous,Floccx,loss,Queens Gambit Declined Chigorin Defense 3.e3 e5 4.cxd5,D07,Floccx won on time,0:30,Unknown,1078,1607,-529,20,39,18,3,1,0,11,28,https://www.chess.com/game/live/172055903576
2026.07.25,12:33:19,black,Seidoncar,NafsinFerdous,Seidoncar,win,Scandinavian Defense,B01,NafsinFerdous won on time,1:00,Unknown,1078,771,307,41,82,20,1,1,1,25,57,https://www.chess.com/game/live/172055955126
2026.07.25,12:36:59,white,NafsinFerdous,SRThom,SRThom,loss,Sicilian Defense Open Accelerated Dragon Exchange Variation 5...bxc6,B34,SRThom won on time,1:00,Unknown,1078,1808,-730,33,66,12,3,2,0,15,51,https://www.chess.com/game/live/172056093282
2026.07.25,22:04:18,white,NafsinFerdous,lordnivis,lordnivis,loss,Owens Defense 2.d4 Bb7 3.Nc3 e6 4.Nf3,B00,lordnivis won by checkmate,2:00 + 1s,Unknown,1053,1077,-24,50,100,26,8,1,1,25,75,https://www.chess.com/game/live/172077578126
2026.07.25,22:09:59,black,enderksenobojca,NafsinFerdous,enderksenobojca,win,Scandinavian Defense,B01,NafsinFerdous won on time,2:00 + 1s,Unknown,1076,1044,32,31,62,20,6,1,0,16,46,https://www.chess.com/game/live/172077736226
2026.07.25,22:15:03,black,rocstat,NafsinFerdous,rocstat,win,Scandinavian Defense 2.exd5,B01,NafsinFerdous won by checkmate,2:00 + 1s,Unknown,1098,1084,14,24,48,11,2,2,0,13,35,https://www.chess.com/game/live/172077875810
2026.07.26,13:07:49,white,NafsinFerdous,fiset911,fiset911,loss,Ruy Lopez Opening Berlin Improved Steinitz Defense 5.Re1 Bd7,C66,fiset911 won on time,3:00,Unknown,1260,1293,-33,53,106,25,2,2,0,32,74,https://www.chess.com/game/live/172102681370
2026.07.26,17:57:11,white,NafsinFerdous,Buturki1,Buturki1,loss,Scandinavian Defense,B01,Buturki1 won on time,5:00,Unknown,1252,1265,-13,36,72,17,4,2,0,16,56,https://www.chess.com/game/live/172114651188
2026.07.26,18:05:21,black,asaf767,NafsinFerdous,asaf767,win,Sicilian Defense 2.d3 Nc6,B20,NafsinFerdous won by resignation,5:00,Unknown,1259,1223,36,38,76,16,3,2,1,23,53,https://www.chess.com/game/live/172114977120
2026.07.26,18:15:50,white,NafsinFerdous,JahanbakhshQashangAsiabar,JahanbakhshQashangAsiabar,win,French Defense Knight Variation,C00,NafsinFerdous won by resignation,10:00,Unknown,1581,1568,13,36,71,19,4,2,0,18,53,https://www.chess.com/game/live/172115393780
2026.07.28,12:55:43,black,Neumivenica,NafsinFerdous,Neumivenica,loss,Sicilian Defense Delayed Alapin Variation 3...Nf6 4.Bc4 e6,B50,Neumivenica won by resignation,10:00,Unknown,1573,1587,-14,30,59,16,2,2,0,20,39,https://www.chess.com/game/live/172194743086
2026.07.28,13:07:36,black,GENOCHS,NafsinFerdous,GENOCHS,win,Caro Kann Defense Panov Attack...5.Nc3 dxc4 6.Bxc4 e6,B13,NafsinFerdous won by checkmate,10:00,Unknown,1581,1556,25,46,92,21,8,2,0,26,66,https://www.chess.com/game/live/172195225524
2026.07.29,08:36:17,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,loss,Italian Game,C50,psycho_x_adnan won by resignation,10:00,Unknown,1581,1142,439,20,40,12,4,2,0,9,31,https://www.chess.com/game/live/172232564790
2026.07.29,08:41:49,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Vienna Game Frankenstein Dracula Variation,C27,NafsinFerdous won by resignation,10:00,Unknown,1581,1142,439,27,54,19,5,2,0,10,44,https://www.chess.com/game/live/172232732352
2026.07.29,08:50:08,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,win,Ruy Lopez Opening Jaenisch Exchange Variation,C63,NafsinFerdous won by resignation,10:00,Unknown,1581,1142,439,11,21,7,2,0,0,7,14,https://www.chess.com/game/live/172232987756
2026.07.29,08:54:21,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Scandinavian Defense 2.exd5,B01,NafsinFerdous won - game abandoned,10:00,Unknown,1581,1142,439,22,44,10,2,2,0,16,28,https://www.chess.com/game/live/172233117316
2026.07.29,20:28:23,white,NafsinFerdous,ochesterD,ochesterD,loss,Sicilian Defense Open Pelikan and Sveshnikov Exchange Variation 6...bxc6,B33,ochesterD won by resignation,10:00,Unknown,1572,1566,6,33,66,15,1,2,0,21,45,https://www.chess.com/game/live/172260461190
2026.07.29,20:42:48,white,NafsinFerdous,kelyktryana,kelyktryana,win,Kings Pawn Opening Kings Knight Elephant Paulsen Countergambit 4.Qe2,C40,NafsinFerdous won by resignation,10:00,Unknown,1580,1577,3,37,73,24,10,2,1,21,52,https://www.chess.com/game/live/172260973760
2026.07.29,20:53:56,black,kelyktryana,NafsinFerdous,kelyktryana,win,Sicilian Defense Bowdler Attack,B20,NafsinFerdous won by resignation,10:00,Unknown,1588,1569,19,30,60,18,8,1,0,16,44,https://www.chess.com/game/live/172261361866
2026.07.29,21:01:41,white,NafsinFerdous,kelyktryana,kelyktryana,win,Scotch Game 3...exd4 4.Nxd4,C45,NafsinFerdous won by resignation,10:00,Unknown,1596,1561,35,42,83,19,9,1,1,25,58,https://www.chess.com/game/live/172261626062
2026.07.29,21:11:56,black,kelyktryana,NafsinFerdous,kelyktryana,win,Sicilian Defense McDonnell Attack 2...d6,B21,NafsinFerdous won by resignation,10:00,Unknown,1603,1554,49,37,74,20,6,2,0,23,51,https://www.chess.com/game/live/172261968488
2026.07.30,20:45:14,black,saifvazir,NafsinFerdous,saifvazir,loss,Sicilian Defense 2.Nf3 d6 3.Bc4 e6,B50,saifvazir won by checkmate,5:00,Unknown,1251,1252,-1,26,51,13,8,2,0,9,42,https://www.chess.com/game/live/172307330132
2026.07.30,20:53:50,white,NafsinFerdous,ahmadifar,ahmadifar,win,Ruy Lopez Opening Old Steinitz Defense 4.d4 Bd7 5.O O,C62,NafsinFerdous won by resignation,5:00,Unknown,1259,1261,-2,27,53,17,4,2,0,10,43,https://www.chess.com/game/live/172307625668
2026.07.30,21:04:26,black,zgfndk,NafsinFerdous,zgfndk,loss,Sicilian Defense Open Variation 4...Nf6,B54,zgfndk won by resignation,10:00,Unknown,1595,1605,-10,20,39,8,4,1,0,13,26,https://www.chess.com/game/live/172307982438
2026.07.30,21:09:41,white,NafsinFerdous,Tanagra_Escarlata,Tanagra_Escarlata,win,Sicilian Defense Open 3...cxd4 4.Nxd4 d6 5.Nc3,B33,NafsinFerdous won on time,10:00,Unknown,1603,1586,17,87,173,25,25,2,0,29,144,https://www.chess.com/game/live/172308156588
2026.07.31,06:00:40,black,INGeborg43,NafsinFerdous,INGeborg43,win,Kings Gambit Declined Queens Knight Defense 3.Nf3,C30,NafsinFerdous won by resignation,10:00,Unknown,1610,1572,38,28,56,21,5,1,0,15,41,https://www.chess.com/game/live/172321093780
2026.07.31,09:53:55,black,flopy-bouncer,NafsinFerdous,flopy-bouncer,loss,Scandinavian Defense 2.e5,B01,flopy-bouncer won by checkmate,10:00,Unknown,1610,1790,-180,13,25,7,1,1,0,9,16,https://www.chess.com/game/live/172327859732
2026.07.31,16:43:50,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Closed Sicilian Defense 2...d6,B23,NafsinFerdous won by checkmate,10:00,Unknown,1610,315,1295,31,62,16,5,2,0,19,43,https://www.chess.com/game/live/172344285844
2026.07.31,16:52:20,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Kings Pawn Opening Tortoise Opening,C20,NafsinFerdous won by resignation,10:00,Unknown,1610,315,1295,12,24,7,0,1,0,7,17,https://www.chess.com/game/live/172344646400
2026.08.02,13:10:07,black,gambito1725,NafsinFerdous,gambito1725,win,Sicilian Defense 2.Nf3 d6 3.Bc4 e6,B50,NafsinFerdous won by checkmate,5:00,Unknown,1266,1229,37,24,48,12,4,2,0,14,34,https://www.chess.com/game/live/172425024128
2026.08.02,17:06:10,white,NafsinFerdous,Ishwar8504,Ishwar8504,loss,Caro Kann Defense Exchange Variation 3...cxd5 4.Nf3 Nc6,B13,Ishwar8504 won by resignation,5:00,Unknown,1257,1249,8,26,51,10,1,2,1,16,35,https://www.chess.com/game/live/172434752310
2026.08.02,17:10:41,white,NafsinFerdous,molitocrack,molitocrack,loss,Ruy Lopez Opening Old Steinitz Defense 4.d4 Bd7 5.O O,C62,molitocrack won by resignation,5:00,Unknown,1249,1246,3,12,24,8,1,2,0,6,18,https://www.chess.com/game/live/172434937766
2026.08.09,18:53:01,black,SergeWest,NafsinFerdous,SergeWest,loss,Sicilian Defense Open Dragon Variation 6.Be3 Bg7 7.Qd2,B72,SergeWest won by resignation,5:00,Unknown,1241,1247,-6,38,75,22,4,2,0,24,51,https://www.chess.com/game/live/172761674304
2026.08.10,19:53:47,white,NafsinFerdous,TheGranSonofMoses,TheGranSonofMoses,win,Ruy Lopez Opening Jaenisch Gambit,C63,NafsinFerdous won by resignation,5:00,Unknown,1249,1212,37,9,17,5,0,1,0,6,11,https://www.chess.com/game/live/172810136654
2026.08.10,19:55:37,white,NafsinFerdous,Dimedra,Dimedra,win,Philidor Defense,C41,NafsinFerdous won by resignation,5:00,Unknown,1257,1237,20,23,45,11,0,1,0,11,34,https://www.chess.com/game/live/172810204352
2026.08.11,14:57:19,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Alapin Sicilian Defense...3.d4 cxd4 4.cxd4 Nf6 5.Nc3,B22,NafsinFerdous won by checkmate,10:00,Unknown,1610,1198,412,18,36,7,2,2,0,12,24,https://www.chess.com/game/live/172844823666
2026.08.11,15:02:38,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,win,Ruy Lopez Opening Jaenisch Exchange Variation 4...dxc6,C63,NafsinFerdous won by resignation,10:00,Unknown,1610,1198,412,6,11,4,1,0,0,5,6,https://www.chess.com/game/live/172845060416
2026.08.11,15:04:01,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,French Defense Rubinstein Variation 4.Nxe4,C10,NafsinFerdous won by resignation,10:00,Unknown,1610,1198,412,22,44,18,4,2,0,9,35,https://www.chess.com/game/live/172845122066
2026.08.11,15:09:21,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,win,Ruy Lopez Opening,C60,NafsinFerdous won - game abandoned,10:00,Unknown,1610,1198,412,34,67,15,1,2,0,20,47,https://www.chess.com/game/live/172845359328
2026.08.16,18:47:04,white,NafsinFerdous,anandapand,anandapand,loss,Sicilian Defense French Variation 3.d4,B40,anandapand won on time,5:00,Unknown,1249,1277,-28,51,102,18,18,0,0,20,82,https://www.chess.com/game/live/173088007190
2026.08.17,10:37:24,black,Kingbodonti28,NafsinFerdous,Kingbodonti28,win,Sicilian Defense Open Classical Variation 6.Bb5 Bd7 7.O O,B56,NafsinFerdous won by resignation,10:00,Unknown,1610,696,914,21,42,16,3,1,0,18,24,https://www.chess.com/game/live/173114261770
2026.08.18,08:43:29,black,anthony12321234,NafsinFerdous,anthony12321234,loss,Sicilian Defense Open Variation,B54,anthony12321234 won by checkmate,10:00,Unknown,1602,1617,-15,16,31,6,3,2,0,7,24,https://www.chess.com/game/live/173159134624
2026.08.18,18:23:30,black,Soft-ish,NafsinFerdous,Soft-ish,loss,English Opening Anglo Scandinavian Defense 2.cxd5 Qxd5 3.Nc3,A10,Soft-ish won by resignation,10:00,Unknown,1595,1632,-37,15,29,8,0,2,0,9,20,https://www.chess.com/game/live/173183392070
2026.08.18,18:25:55,white,NafsinFerdous,Ankit8109,Ankit8109,win,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,C45,NafsinFerdous won - game abandoned,10:00,Unknown,1603,1574,29,29,57,13,1,2,0,17,40,https://www.chess.com/game/live/173183494458
2026.08.19,11:23:32,black,Kingbodonti28,NafsinFerdous,Kingbodonti28,win,Sicilian Defense Open Dragon Variation,B70,NafsinFerdous won by resignation,10:00,Unknown,1603,733,870,16,32,12,2,2,0,10,22,https://www.chess.com/game/live/173213757712
2026.08.19,11:27:54,white,NafsinFerdous,Kingbodonti28,Kingbodonti28,win,Ruy Lopez Opening Morphy Defense Columbus Variation...5.O O b5 6.Bb3 Bc5 7.c3,C78,NafsinFerdous won by resignation,10:00,Unknown,1603,733,870,49,97,28,7,2,0,28,69,https://www.chess.com/game/live/173213929490
2026.08.19,11:43:43,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,win,Kings Gambit 2...d6,C30,NafsinFerdous won by resignation,10:00,Unknown,1603,1302,301,27,53,15,7,2,0,10,43,https://www.chess.com/game/live/173214559632
2026.08.21,14:51:27,black,VLADIMIRs028,NafsinFerdous,VLADIMIRs028,loss,Bishops Opening 2...Nc6 3.d3 Nf6,C23,VLADIMIRs028 won on time,10:00,Unknown,1595,1606,-11,69,137,24,9,2,0,32,105,https://www.chess.com/game/live/173320215302
2026.08.26,07:51:20,black,Kingbodonti28,NafsinFerdous,Kingbodonti28,win,Sicilian Defense Canal Main Line 4.Bxd7 Qxd7,B52,NafsinFerdous won by resignation,10:00,Unknown,1595,806,789,12,24,6,2,2,0,8,16,https://www.chess.com/game/live/173543792278
2026.08.26,07:56:20,black,ATIKSHARIAR,NafsinFerdous,ATIKSHARIAR,win,Sicilian Defense,B20,NafsinFerdous won by resignation,10:00,Unknown,1595,927,668,25,50,10,5,2,0,13,37,https://www.chess.com/game/live/173543944718
2026.08.26,08:02:48,white,NafsinFerdous,ATIKSHARIAR,ATIKSHARIAR,win,Queens Pawn Opening 1...d5 2.c3,D00,NafsinFerdous won by resignation,10:00,Unknown,1595,927,668,29,57,13,5,1,1,17,40,https://www.chess.com/game/live/173544141048
